id,event_type,subject,actor,outcome,ip_address,detail_message,details_json,created_at
8b877315-bc6c-4fc0-98ed-1a22dc824896,license.created,4cb59cee-e242-4ffb-a38e-e02655b3d4f7,bmc-lic-06,success,10.20.49.46,Created license application BMC-FIR-2026-000008,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-12-26T04:12:00+00:00
f20146b6-1ecd-4334-b446-07edb8f8f519,license.created,bf24fc9e-b71b-4ec5-bbcb-04a041924c95,bmc-lic-05,success,10.20.105.142,Created license application BMC-FIR-2026-000009,"{""ward_code"": ""MCGM-E"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-11-25T13:49:00+00:00
e13c154b-c617-4c6a-8afa-54ff8b7d9398,license.created,4e384d89-6814-4fb6-95bf-f6b28678026c,pmc-lic-06,success,10.20.172.188,Created license application PMC-OCC-2026-000010,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-14T15:55:00+00:00
45221e52-bf8d-4e0d-b0f7-917aff59c881,license.rejected,4e384d89-6814-4fb6-95bf-f6b28678026c,pmc-lic-06,success,10.20.139.26,Rejected license application PMC-OCC-2026-000010,"{""sla_days"": 21, ""decision_state"": ""rejected""}",2026-03-02T10:55:00+00:00
7d31d537-e964-4da8-b9ce-dde500f1c79c,license.created,822b66e5-75d7-460c-baa1-8aa22b36a2f9,pmc-lic-06,success,10.20.125.90,Created license application PMC-TRD-2026-000011,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-10T23:45:00+00:00
4db996fd-e311-4bf2-a9ea-794d22a94924,license.approved,822b66e5-75d7-460c-baa1-8aa22b36a2f9,pmc-lic-06,success,10.20.156.101,Approved license application PMC-TRD-2026-000011,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-12-23T01:45:00+00:00
fa20eaf1-e8b9-4045-a924-30c01cee9f52,license.created,0e2fc87f-0d29-41f1-b0ec-88d08f8df534,bmc-lic-19,success,10.20.177.143,Created license application BMC-BPA-2026-000012,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2025-11-05T06:13:00+00:00
1728d651-3815-46eb-8964-88b87017e58d,license.approved,0e2fc87f-0d29-41f1-b0ec-88d08f8df534,bmc-lic-19,success,10.20.105.170,Approved license application BMC-BPA-2026-000012,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-11-22T11:13:00+00:00
4f3ca0fa-d6bb-4575-ba07-08a54f063ce9,license.created,8be9577f-540b-459b-a2fe-29c80348a90f,bmc-lic-18,success,10.20.35.129,Created license application BMC-BPA-2026-000013,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-01-19T14:53:00+00:00
7554bf1c-7a28-4224-8bde-0b9965900e7b,license.created,bcf1cb2b-1820-4cbf-b3c3-04eddf9fa2d8,pmc-lic-02,success,10.20.199.139,Created license application PMC-BPA-2026-000014,"{""ward_code"": ""PMC-BP"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-12-09T17:56:00+00:00
fde200a8-36d6-4f6a-91e2-4f475b3e8a4f,license.approved,bcf1cb2b-1820-4cbf-b3c3-04eddf9fa2d8,pmc-lic-02,success,10.20.6.165,Approved license application PMC-BPA-2026-000014,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-12-22T18:56:00+00:00
c895c144-4c1e-4a0e-aca3-0f605d6bf17f,license.created,ebe350e3-2d3d-4ee8-b140-c17d89d95454,pmc-lic-05,success,10.20.11.250,Created license application PMC-TRD-2026-000015,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-11T21:46:00+00:00
3939bfd1-04a1-45a7-b256-64e27815cb08,license.created,f2d6063e-9e5b-4c74-b099-622a5b33fb0c,pmc-lic-12,success,10.20.18.185,Created license application PMC-HLT-2026-000016,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2026-03-30T06:41:00+00:00
d7f27c86-064e-43ba-b66f-b42e15f6f449,license.rejected,f2d6063e-9e5b-4c74-b099-622a5b33fb0c,pmc-lic-12,success,10.20.131.41,Rejected license application PMC-HLT-2026-000016,"{""sla_days"": 12, ""decision_state"": ""rejected""}",2026-04-14T14:41:00+00:00
84c2bc3f-6d23-4f7b-ae43-9a298dcf97ea,license.created,8a351d06-eff1-4243-8bc2-1caa68f17910,pmc-lic-11,success,10.20.21.21,Created license application PMC-TRD-2026-000017,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-31T22:36:00+00:00
83bf2d95-0fa1-4167-8a8e-a3dee6497f32,license.approved,8a351d06-eff1-4243-8bc2-1caa68f17910,pmc-lic-11,success,10.20.93.224,Approved license application PMC-TRD-2026-000017,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-04-10T12:36:00+00:00
6c49ecce-1a50-497d-96e6-e1aec884a554,license.created,c366e66e-4e54-4769-b403-1c1479041497,bmc-lic-06,success,10.20.150.88,Created license application BMC-BPA-2026-000018,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2025-11-03T08:47:00+00:00
4ccfb53d-ae4d-45f5-8427-b7a5dcb97ae9,license.approved,c366e66e-4e54-4769-b403-1c1479041497,bmc-lic-06,success,10.20.80.63,Approved license application BMC-BPA-2026-000018,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-11-16T14:47:00+00:00
096f80c6-5fe8-4f55-ba74-163f5ca347da,license.created,3fa2eac7-94eb-43ff-977d-a63f6c7ed74a,pmc-lic-10,success,10.20.147.230,Created license application PMC-OCC-2026-000019,"{""ward_code"": ""PMC-WK"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2025-12-04T20:23:00+00:00
44a1b5eb-dc42-4053-8639-13104b2428a2,license.created,0e3cf498-76ba-4c90-8241-d9f93d4c7328,pmc-lic-09,success,10.20.161.140,Created license application PMC-TRD-2026-000020,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-22T07:24:00+00:00
d09e2e28-5963-4c9e-bbcb-ff3d85ba1bcb,license.rejected,0e3cf498-76ba-4c90-8241-d9f93d4c7328,pmc-lic-09,success,10.20.51.38,Rejected license application PMC-TRD-2026-000020,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2026-02-24T11:24:00+00:00
6157d43d-bdc7-441e-9cff-f24011de7af2,license.created,19c39797-6259-438e-abf3-9351eda50632,pmc-lic-06,success,10.20.133.27,Created license application PMC-TRD-2026-000021,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-11T00:41:00+00:00
c8bb52e3-ed24-4bad-a4b4-8a90a5c6242c,license.created,fde27218-0ace-4f4f-98e2-f6c1cc52fefa,pmc-lic-05,success,10.20.109.93,Created license application PMC-BPA-2026-000022,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-03-06T05:07:00+00:00
8824120f-2a0e-4e2a-b6a3-3f317177080e,license.created,6ea9fab1-d94c-4259-a0ed-70cc34cf4a0b,bmc-lic-12,success,10.20.67.225,Created license application BMC-TRD-2026-000023,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-09T14:51:00+00:00
342a4af6-e171-49bf-ad73-b0444b1abe56,license.rejected,6ea9fab1-d94c-4259-a0ed-70cc34cf4a0b,bmc-lic-12,success,10.20.54.174,Rejected license application BMC-TRD-2026-000023,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2025-12-15T19:51:00+00:00
105dc1d3-a321-4be0-abc2-e13a2283f714,license.created,da283bbb-7131-4089-b13d-5d39c028bae6,bmc-lic-09,success,10.20.148.47,Created license application BMC-SBD-2026-000024,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2025-11-19T18:25:00+00:00
d3f4b9f5-2925-4d70-be06-f8bab2fc4f90,license.created,924e612d-cea5-4fa9-8b61-60475e63c1ce,bmc-lic-02,success,10.20.105.211,Created license application BMC-OCC-2026-000025,"{""ward_code"": ""MCGM-B"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2025-12-08T05:21:00+00:00
2ea7f30f-f6cf-4ae9-9802-d77b2d714f4b,license.created,27b3eeab-886a-4d0f-ae86-4ed03e66ebb5,pmc-lic-06,success,10.20.179.112,Created license application PMC-HLT-2026-000026,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-11-24T00:41:00+00:00
99d25cfc-cadb-4de0-8559-cc46d95a470e,license.created,ee4af8f2-891e-4500-a912-a38cd19c98d2,bmc-lic-23,success,10.20.174.233,Created license application BMC-TRD-2026-000027,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-01-26T11:18:00+00:00
e13e1bac-b66b-4710-bdb4-1175d12b95b0,license.approved,ee4af8f2-891e-4500-a912-a38cd19c98d2,bmc-lic-23,success,10.20.169.243,Approved license application BMC-TRD-2026-000027,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-04T05:18:00+00:00
582c8801-8dfd-4eb9-b884-af90a132201e,license.created,ce09d787-546e-456a-81f2-371d32ed58b4,pmc-lic-03,success,10.20.93.20,Created license application PMC-STO-2026-000028,"{""ward_code"": ""PMC-BBW"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-03-03T05:04:00+00:00
369a55bd-500f-4926-8be8-f674a2321b29,license.approved,ce09d787-546e-456a-81f2-371d32ed58b4,pmc-lic-03,success,10.20.170.238,Approved license application PMC-STO-2026-000028,"{""sla_days"": 14, ""decision_state"": ""approved""}",2026-03-18T01:04:00+00:00
72e52fab-2e5f-4571-ba68-60f43d44cdf7,license.created,949c57eb-4cfa-416a-ba8e-db0555d9e022,bmc-lic-23,success,10.20.84.233,Created license application BMC-TRD-2026-000029,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-31T17:59:00+00:00
3e2e35ff-562c-437a-a299-abcea84cee49,license.created,97e3dff5-7b21-4224-a12e-a30d5a58e248,pmc-lic-01,success,10.20.97.58,Created license application PMC-BPA-2026-000030,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-11-24T05:40:00+00:00
6fdbd9a2-a1a0-409d-a0b4-6b6b0841e9e4,license.created,4e742980-5266-43f4-af4d-08b23c430803,bmc-lic-18,success,10.20.114.60,Created license application BMC-TRD-2026-000031,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-30T21:09:00+00:00
5ed21eec-5488-41ad-b286-f10881c1ace7,license.created,5a5a43cf-423b-443b-8c3a-0c326047f3c5,pmc-lic-01,success,10.20.135.48,Created license application PMC-OCC-2026-000032,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2025-11-10T17:41:00+00:00
f2bc49f4-1a69-44c7-95a9-a5379b1d0684,license.approved,5a5a43cf-423b-443b-8c3a-0c326047f3c5,pmc-lic-01,success,10.20.106.17,Approved license application PMC-OCC-2026-000032,"{""sla_days"": 21, ""decision_state"": ""approved""}",2025-11-23T03:41:00+00:00
d2b2cc37-f61b-412a-a0e1-2850d15fc038,license.created,284a8a5b-8e0b-4a4b-8ee6-2b815d54442a,pmc-lic-16,success,10.20.114.80,Created license application PMC-HLT-2026-000033,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2026-01-30T12:26:00+00:00
72c5de8b-7a04-4ecc-9c1a-12a7315cdbd1,license.approved,284a8a5b-8e0b-4a4b-8ee6-2b815d54442a,pmc-lic-16,success,10.20.47.122,Approved license application PMC-HLT-2026-000033,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-02-07T01:26:00+00:00
f4f53879-6d27-4f0a-9795-49ccd4500217,license.created,26fe7def-5869-44a6-97ca-5097c8758dc5,bmc-lic-16,success,10.20.65.71,Created license application BMC-SBD-2026-000034,"{""ward_code"": ""MCGM-RS"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-02-04T11:56:00+00:00
3229abfe-1842-425c-935d-7c2fb869a94d,license.created,f16ba44e-feb2-4732-9a6e-412694ff18cc,pmc-lic-03,success,10.20.66.85,Created license application PMC-OCC-2026-000035,"{""ward_code"": ""PMC-BBW"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-14T14:14:00+00:00
ef0f7d8c-b519-474d-9e92-2c322b0e6ff0,license.created,0c37b7ab-aad4-42b4-bd68-6aa5b3e2f3ec,bmc-lic-23,success,10.20.191.149,Created license application BMC-FIR-2026-000036,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-11-08T04:43:00+00:00
aa1724f0-14ac-49e4-a59d-a0ca4b93fbac,license.created,e59eceeb-fbd0-4a68-8779-2e4a943b3fd8,bmc-lic-24,success,10.20.146.78,Created license application BMC-TRD-2026-000037,"{""ward_code"": ""MCGM-T"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-28T01:37:00+00:00
2c496229-348d-4886-b23d-f5a45bfc1f86,license.created,bb475935-2dbe-44b2-bb65-b27816dd6455,pmc-lic-01,success,10.20.182.116,Created license application PMC-STO-2026-000038,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2025-11-25T19:21:00+00:00
1e6030ac-6c39-47fa-89cb-3a4daa5f1667,license.approved,bb475935-2dbe-44b2-bb65-b27816dd6455,pmc-lic-01,success,10.20.8.175,Approved license application PMC-STO-2026-000038,"{""sla_days"": 14, ""decision_state"": ""approved""}",2025-12-05T01:21:00+00:00
57335427-d7b6-469b-ac49-cebac6aadd74,license.created,88e3d176-b5a9-42a5-91c9-3bdf8a0cbb70,pmc-lic-16,success,10.20.113.156,Created license application PMC-TRD-2026-000039,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-28T10:11:00+00:00
d356ce9a-b77e-41dc-9d76-8c251504dbec,license.created,199ddb30-b746-4321-8e18-cec604ac8077,bmc-lic-04,success,10.20.46.137,Created license application BMC-FIR-2026-000040,"{""ward_code"": ""MCGM-D"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-03-05T18:55:00+00:00
ce350e06-127c-4a41-8e60-e3eb1d4de8fd,license.approved,199ddb30-b746-4321-8e18-cec604ac8077,bmc-lic-04,success,10.20.128.244,Approved license application BMC-FIR-2026-000040,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-15T19:55:00+00:00
a024dda3-cba9-4ab9-b2eb-344549b9a2e5,license.created,227519aa-1c4a-44ee-a302-41c92cfaa105,pmc-lic-01,success,10.20.82.105,Created license application PMC-TRD-2026-000041,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-02T17:30:00+00:00
7b396633-7cb9-4cae-8710-e93b06c4ed00,license.approved,227519aa-1c4a-44ee-a302-41c92cfaa105,pmc-lic-01,success,10.20.75.80,Approved license application PMC-TRD-2026-000041,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-09T06:30:00+00:00
c1bab6f2-722b-4bc4-bce9-e45ca5787466,license.created,e51d2bc4-a01b-437d-a870-e174191385bb,pmc-lic-02,success,10.20.9.182,Created license application PMC-TRD-2026-000042,"{""ward_code"": ""PMC-BP"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-07T02:39:00+00:00
6a8480ce-16bb-4a95-ba66-6dcc75000ce2,license.created,80600fb0-c861-4904-ba8a-d669ff747fb6,bmc-lic-23,success,10.20.184.28,Created license application BMC-HLT-2026-000043,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-02-22T10:09:00+00:00
20d6c68e-75fd-4ed0-8c66-8852134ef212,license.created,4ae15229-0c51-4988-9d1b-9ea8a38b876b,bmc-lic-16,success,10.20.92.189,Created license application BMC-BPA-2026-000044,"{""ward_code"": ""MCGM-RS"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-03-05T20:38:00+00:00
47e57b87-eace-4634-9c2b-8af30c2bd7e2,license.created,419012c0-2fec-4055-b7d4-3005742f2387,pmc-lic-01,success,10.20.45.165,Created license application PMC-SBD-2026-000045,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-02-17T02:49:00+00:00
0270825e-b484-4688-ae7c-84be32c84dbe,license.approved,419012c0-2fec-4055-b7d4-3005742f2387,pmc-lic-01,success,10.20.130.25,Approved license application PMC-SBD-2026-000045,"{""sla_days"": 7, ""decision_state"": ""approved""}",2026-02-25T09:49:00+00:00
0c44de01-05ea-472e-8b55-8ecf54943ac6,license.created,8f505ce6-5818-4e8d-8d3e-1f334796a5a8,bmc-lic-12,success,10.20.29.149,Created license application BMC-BPA-2026-000046,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2025-11-21T03:33:00+00:00
58c9ac19-abec-4712-a19b-1bdeaff11ab3,license.approved,8f505ce6-5818-4e8d-8d3e-1f334796a5a8,bmc-lic-12,success,10.20.113.151,Approved license application BMC-BPA-2026-000046,"{""sla_days"": 30, ""decision_state"": ""approved""}",2025-12-01T17:33:00+00:00
60b2bade-ca9e-4962-a5bc-4d3098820d85,license.created,a26ac5d8-8d15-4a40-9734-cffc3a0ad555,bmc-lic-16,success,10.20.127.11,Created license application BMC-FIR-2026-000047,"{""ward_code"": ""MCGM-RS"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-12-15T13:41:00+00:00
d069cdf2-ec60-4d19-a34a-4acda9fc37ce,license.created,19afd17b-31c6-4af3-b538-49c097df6b16,pmc-lic-07,success,10.20.194.40,Created license application PMC-BPA-2026-000048,"{""ward_code"": ""PMC-WR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-12-06T15:25:00+00:00
5b104044-820d-4ad9-8757-49a3dfb2ebb3,license.rejected,19afd17b-31c6-4af3-b538-49c097df6b16,pmc-lic-07,success,10.20.118.57,Rejected license application PMC-BPA-2026-000048,"{""sla_days"": 30, ""decision_state"": ""rejected""}",2025-12-15T08:25:00+00:00
a6b6a7a1-c73c-4777-a2ed-8d3dab5cf403,license.created,70c5ce43-af47-43f9-b0cf-0be6071d6341,pmc-lic-01,success,10.20.90.237,Created license application PMC-HLT-2026-000049,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2026-01-06T04:55:00+00:00
1711b2e4-0ea8-44dc-9bd9-cc815c446dc6,license.created,55feddb9-0ee1-4182-b02a-4c77362acc5d,pmc-lic-13,success,10.20.129.117,Created license application PMC-BPA-2026-000050,"{""ward_code"": ""PMC-DP"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-05T17:29:00+00:00
feef5dbe-c20b-437c-ad14-1b32cb071e72,license.created,a965c7da-3bea-4632-a8a2-817b7ecf5847,pmc-lic-11,success,10.20.171.149,Created license application PMC-TRD-2026-000051,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-07T18:56:00+00:00
6c15bcec-821a-44a3-8283-453045b42fed,license.approved,a965c7da-3bea-4632-a8a2-817b7ecf5847,pmc-lic-11,success,10.20.55.108,Approved license application PMC-TRD-2026-000051,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-20T17:56:00+00:00
31089749-45b2-459d-b2e3-d4fc67cb5d19,license.created,e93449ee-1523-4c1e-977c-aa6f0363ee48,pmc-lic-01,success,10.20.81.97,Created license application PMC-TRD-2026-000052,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-20T02:18:00+00:00
7718dbfb-723e-4573-beb2-e8a2e6041049,license.approved,e93449ee-1523-4c1e-977c-aa6f0363ee48,pmc-lic-01,success,10.20.169.234,Approved license application PMC-TRD-2026-000052,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-02T16:18:00+00:00
3d42592f-b8de-49d6-a19d-3b6d2695f163,license.created,4cd86f35-5634-4515-9ea9-a4ad1e259005,bmc-lic-03,success,10.20.116.114,Created license application BMC-OCC-2026-000053,"{""ward_code"": ""MCGM-C"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-02-18T21:23:00+00:00
3e9332c8-678d-44b9-96da-5618b987ad21,license.created,94604e34-738c-4644-bb05-ec99beb0a583,pmc-lic-16,success,10.20.37.197,Created license application PMC-TRD-2026-000054,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-12-06T16:34:00+00:00
3ff213a1-27cf-41d0-addf-7c025ccad197,license.created,6af7ba1f-7a9d-48b6-863e-653306a3ea3e,bmc-lic-04,success,10.20.12.186,Created license application BMC-BPA-2026-000055,"{""ward_code"": ""MCGM-D"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-02-20T00:57:00+00:00
97ecebe2-ba55-4994-825c-d6b4fa223105,license.created,0cd1c8ea-0e6c-4192-ba90-cef507c479b2,pmc-lic-16,success,10.20.161.87,Created license application PMC-HLT-2026-000056,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-01T06:54:00+00:00
74f4679f-513b-422f-85fc-e6d96b7444f5,license.approved,0cd1c8ea-0e6c-4192-ba90-cef507c479b2,pmc-lic-16,success,10.20.152.214,Approved license application PMC-HLT-2026-000056,"{""sla_days"": 12, ""decision_state"": ""approved""}",2025-12-17T04:54:00+00:00
582ed6e1-29dd-4466-b8cd-64490085d0f7,license.created,bdb37899-38da-49c5-9623-29e73ce35bab,pmc-lic-12,success,10.20.189.215,Created license application PMC-TRD-2026-000057,"{""ward_code"": ""PMC-SG"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-11T07:25:00+00:00
5728e186-f28c-4257-91d8-f6ee3a6840b0,license.created,7848ef87-b6ee-4b45-8a51-ecfe053bc578,bmc-lic-08,success,10.20.97.231,Created license application BMC-OCC-2026-000058,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""occupancy_certificate""}",2026-02-16T00:20:00+00:00
a42c371c-90d0-4b5a-ac5b-173d2e4b08b2,license.created,1b184fec-c6ac-4bb2-b2c9-6fe85581cc44,bmc-lic-10,success,10.20.190.6,Created license application BMC-HLT-2026-000059,"{""ward_code"": ""MCGM-HE"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-01-31T17:55:00+00:00
22552001-859c-4a64-a6b4-53f25ecdd934,license.approved,1b184fec-c6ac-4bb2-b2c9-6fe85581cc44,bmc-lic-10,success,10.20.106.116,Approved license application BMC-HLT-2026-000059,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-02-12T10:55:00+00:00
b62229f3-8ccf-4701-abd7-0f733abb5609,license.created,f314c692-b4d6-4f13-b423-56f5a6db2882,bmc-lic-09,success,10.20.165.95,Created license application BMC-BPA-2026-000060,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-01-21T22:59:00+00:00
29a7af81-80fb-46ed-957b-f36f26c2b7c3,license.created,e0d6989c-b45f-4778-aa88-97b1742c9a6d,bmc-lic-22,success,10.20.16.220,Created license application BMC-SBD-2026-000061,"{""ward_code"": ""MCGM-N"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-02-05T21:22:00+00:00
1162b778-a60b-4e01-a5bf-e1a6070cffcb,license.created,c0b7b638-bef9-4f33-b7f3-73a05c4f4d5f,bmc-lic-12,success,10.20.153.159,Created license application BMC-FIR-2026-000062,"{""ward_code"": ""MCGM-KE"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-11-20T14:32:00+00:00
