document_id,aggregate_type,aggregate_id,property_id,license_id,filename,media_type,size_bytes,sha256,uploaded_by
643913c5-0083-4ec1-801e-2e03496a7bbc,license,ad57a4ef-b571-48ad-9072-b1101f968b68,b149515a-bbcb-48e9-b626-aa51767516cb,ad57a4ef-b571-48ad-9072-b1101f968b68,pmc-fir-2026-000009_site_photo_note_03.txt,text/plain,136,8515aaef0710ef02e8c8a3f30a615183a8b4160403b462813c5f642bb1a8892b,pmc-lic-06
b56c8777-1521-448e-bd64-1c343df689b9,license,5ecab31e-af98-4d34-8bd6-ca6a0ba7ffff,f6246324-14bd-4a72-bf59-64c1c112c17f,5ecab31e-af98-4d34-8bd6-ca6a0ba7ffff,bmc-est-2026-000010_application_note_01.txt,text/plain,127,47a636356588e00d59d43bcf7dd42179f2b1a0b6080c63082ef01c6579521907,bmc-lic-21
77a3b51f-54ff-4673-87e2-4d2f916d55cf,license,c0b3d470-08be-4a0c-a4dd-916c07c3f384,ea669b30-9d51-4c47-90ea-563d3ef33112,c0b3d470-08be-4a0c-a4dd-916c07c3f384,bmc-bpa-2026-000011_application_note_01.txt,text/plain,130,e9bd45aeee8c7547d5104185b0eacdebf6f3044b343ce22e25b15b65c71ae2c2,bmc-lic-12
df53be0e-d1aa-4b3b-a08e-81c06d8dba26,license,c0b3d470-08be-4a0c-a4dd-916c07c3f384,ea669b30-9d51-4c47-90ea-563d3ef33112,c0b3d470-08be-4a0c-a4dd-916c07c3f384,bmc-bpa-2026-000011_ownership_note_02.txt,text/plain,128,f40c7a2ff8cfef8e62be7476d9e77b37680b259ae643af0cbc218cc62da5ad13,bmc-lic-12
e34d8e23-0ee9-4cb2-8936-882dfb970481,license,02d1cdba-559f-42b8-824f-f338a0e69804,954e50fa-4f53-4c68-bc9b-aa1119463d87,02d1cdba-559f-42b8-824f-f338a0e69804,bmc-occ-2026-000012_application_note_01.txt,text/plain,125,40da64b4953fe4a36c4205c4a04e267f01bef350f09e26bb4e3fd2a90208c590,bmc-lic-05
9d14ddec-6a15-45e7-abb3-a019c24d7941,license,02d1cdba-559f-42b8-824f-f338a0e69804,954e50fa-4f53-4c68-bc9b-aa1119463d87,02d1cdba-559f-42b8-824f-f338a0e69804,bmc-occ-2026-000012_ownership_note_02.txt,text/plain,123,f019825eb21f9895513814143d493629bf50926e85017dbc993989eb04cb78b1,bmc-lic-05
b30f15e7-d210-4b75-8275-a28b1b4ed16e,license,94b41417-6190-4aa1-9508-b1943e038f2b,be8c8031-031b-4e08-b889-4dd7fca4aabf,94b41417-6190-4aa1-9508-b1943e038f2b,pmc-trd-2026-000013_application_note_01.txt,text/plain,133,919c1ad3a82d24bc09007a0928f6eb6ec133ec45ce4e5d8168a72e2587d676ac,pmc-lic-06
03202d9d-9198-45a0-b228-7e05474ff6ee,license,94b41417-6190-4aa1-9508-b1943e038f2b,be8c8031-031b-4e08-b889-4dd7fca4aabf,94b41417-6190-4aa1-9508-b1943e038f2b,pmc-trd-2026-000013_ownership_note_02.txt,text/plain,131,1811e9143374273520fabadc5b0bce99d596f460faad50c0efcbbfe6eb8b0b0b,pmc-lic-06
e6f3dd8f-9ff9-4ff1-b0f8-e9862a7b7d8f,license,94b41417-6190-4aa1-9508-b1943e038f2b,be8c8031-031b-4e08-b889-4dd7fca4aabf,94b41417-6190-4aa1-9508-b1943e038f2b,pmc-trd-2026-000013_site_photo_note_03.txt,text/plain,132,6bd83d27870b5cf9ec6e93bf339576ac6fd9abca4d9b6c14a659beb46766f179,pmc-lic-06
c7ad8fe5-3036-4d9e-aa7f-ffadd1fe4eb1,license,05b9885f-37fb-408d-9102-831fee990979,3ab86150-03bf-4655-a565-f22ffc85c256,05b9885f-37fb-408d-9102-831fee990979,bmc-est-2026-000014_application_note_01.txt,text/plain,126,7724f932eb064a1da64081e694132d78deb4ac83cb6044c547d0d74fea30a1c4,bmc-lic-13
01bf1640-5abc-4f51-af82-2007df522585,license,05b9885f-37fb-408d-9102-831fee990979,3ab86150-03bf-4655-a565-f22ffc85c256,05b9885f-37fb-408d-9102-831fee990979,bmc-est-2026-000014_ownership_note_02.txt,text/plain,124,56e91bcbf2556cd552634cabd9f1756a0b5b293c968848f81179d721ea7c1ae2,bmc-lic-13
7554f15a-ebe7-400c-ba37-e0bd00ff6113,license,c4a081da-8d45-47a0-8bfb-cac219fe0cec,8983fe1d-2468-44c4-88bd-d8b48eccde2a,c4a081da-8d45-47a0-8bfb-cac219fe0cec,bmc-occ-2026-000015_application_note_01.txt,text/plain,126,ead6016be326e0dea827776fa71ea80ed417490394153e0ae6aa77e32296a621,bmc-lic-13
211cc596-3a49-4337-a08f-6cf36c8fb642,license,c4a081da-8d45-47a0-8bfb-cac219fe0cec,8983fe1d-2468-44c4-88bd-d8b48eccde2a,c4a081da-8d45-47a0-8bfb-cac219fe0cec,bmc-occ-2026-000015_ownership_note_02.txt,text/plain,124,d7eae46db8a4c697f54062887483e1fb4a9bed9da623a1e53c67217c7e793c03,bmc-lic-13
1649c4dd-7bc6-4fb6-b842-ede7675af878,license,8020168d-87de-442b-bae5-958cd019d7be,cc47d06d-679a-4568-94fb-7202d3ab2aad,8020168d-87de-442b-bae5-958cd019d7be,bmc-hlt-2026-000016_application_note_01.txt,text/plain,128,58c3465a2e5179e4d5730798ada73469072564dc768f6ab0eaa733c0f48c9579,bmc-lic-07
8f2fd78e-b6b1-411f-bda0-49f2bd0ddae8,license,20bb1d9e-eacb-4cc5-9f41-160193a435d5,dea4802f-a07d-449e-a3ff-d39e56630c8d,20bb1d9e-eacb-4cc5-9f41-160193a435d5,bmc-occ-2026-000017_application_note_01.txt,text/plain,127,0cdaf160275acdac37c53dc5135b34bd19090a5c9321375f441edd640c8d845e,bmc-lic-01
e316e035-7614-4a43-904d-b80e61561b3a,license,b78bf299-f4fa-4d1f-ac10-d3283ceae546,94719d77-e114-4dbd-bb29-fa9992f9640f,b78bf299-f4fa-4d1f-ac10-d3283ceae546,bmc-fir-2026-000018_application_note_01.txt,text/plain,127,c754dbec91f8cb2fc0eca1c58eecc2844683e6789ed12d1ecd964cc157eab9d6,bmc-lic-15
38246caa-f7cd-4ea2-85f2-3a5bd57c6585,license,b78bf299-f4fa-4d1f-ac10-d3283ceae546,94719d77-e114-4dbd-bb29-fa9992f9640f,b78bf299-f4fa-4d1f-ac10-d3283ceae546,bmc-fir-2026-000018_ownership_note_02.txt,text/plain,125,5367577d3a1d47661c037a7340ef44acabf39b177b7ea329faf9568e17d03c86,bmc-lic-15
e0c88153-1451-4457-8820-780795c9d391,license,e5ff2813-dd23-4dff-9f78-ae95702791dd,636459ea-4494-49c5-af3a-49d58e252749,e5ff2813-dd23-4dff-9f78-ae95702791dd,pmc-occ-2026-000019_application_note_01.txt,text/plain,136,1c6dc1a6c83f962cd52fafd93308db26cbadb64988b9a2fa45b577b9bc32df6b,pmc-lic-08
6027af9b-615a-41ed-8634-8da4c6e8186c,license,e5ff2813-dd23-4dff-9f78-ae95702791dd,636459ea-4494-49c5-af3a-49d58e252749,e5ff2813-dd23-4dff-9f78-ae95702791dd,pmc-occ-2026-000019_ownership_note_02.txt,text/plain,134,e790f7df2757e39cb195c82d1099db260c3697c3cf0a369f1abe2531ca03fe27,pmc-lic-08
27b4e1f6-c5f8-4afa-b5de-993971bf5c25,license,e5ff2813-dd23-4dff-9f78-ae95702791dd,636459ea-4494-49c5-af3a-49d58e252749,e5ff2813-dd23-4dff-9f78-ae95702791dd,pmc-occ-2026-000019_site_photo_note_03.txt,text/plain,135,0bed81bd8665bb3f2c8197c2c55f016382614d76c78646fac4519fe844f79472,pmc-lic-08
f7a3a611-1011-4f9b-8b63-35b112feb48d,license,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,5777633a-0cc2-4074-90fb-ad1738a51dd0,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,bmc-trd-2026-000020_application_note_01.txt,text/plain,129,d2fd9182d1ac5ec2fdeb7c8d517ea865f27a21da8ab88dbf32100621f0fd3e9b,bmc-lic-20
e9413d98-eeea-494b-9091-cdb09c175ac0,license,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,5777633a-0cc2-4074-90fb-ad1738a51dd0,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,bmc-trd-2026-000020_ownership_note_02.txt,text/plain,127,15a1c8f7c9765204a960dad2fe8cb01a0a4ce7422b9694130dc6ca870e3838e4,bmc-lic-20
06445e8d-079d-4534-882e-306bc1b0c32f,license,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,5777633a-0cc2-4074-90fb-ad1738a51dd0,e57d2f7c-9c37-4102-bfb3-9d471201f4d0,bmc-trd-2026-000020_site_photo_note_03.txt,text/plain,128,55da3168a2cc9289c78f4760cbbe27a5722a87180f048ec76bcb2178e0e9f019,bmc-lic-20
8007b949-fd80-4b12-84bb-469e835a445f,license,a3ea02e7-9232-4457-8c4c-5795317c5fff,2435618f-1e6c-462c-9aee-7d5104557767,a3ea02e7-9232-4457-8c4c-5795317c5fff,pmc-trd-2026-000021_application_note_01.txt,text/plain,130,1d28e242cb2f45f71abab5a063d45ccc594050e3ec452e5a0d91372bd6f6d4e0,pmc-lic-09
b19c217b-4fb1-4233-b83c-b8060474de5b,license,e0a6ec18-d6ba-4d86-a0f6-85febd1ce72f,507c42af-9002-4f30-a3d5-d0acccce61b0,e0a6ec18-d6ba-4d86-a0f6-85febd1ce72f,pmc-trd-2026-000022_application_note_01.txt,text/plain,140,f3927a642eb8e6fc8ce2a6db81017a2314d8c8e3db41f9e32f597a5e24eb3baf,pmc-lic-15
8fae7809-87cd-431f-a94e-00a46d71d2a8,license,e0a6ec18-d6ba-4d86-a0f6-85febd1ce72f,507c42af-9002-4f30-a3d5-d0acccce61b0,e0a6ec18-d6ba-4d86-a0f6-85febd1ce72f,pmc-trd-2026-000022_ownership_note_02.txt,text/plain,138,afca07c46b4dd7c47605389b1c07e7e79c22656f0b2c506517e8be7a14c24f8b,pmc-lic-15
2e527229-44aa-41a6-922b-343d7f4a522f,license,7cdc186e-11c4-4409-ad29-cc67ec034726,0ee8b581-dd9d-416a-aa7d-2f152cd20a8d,7cdc186e-11c4-4409-ad29-cc67ec034726,bmc-sbd-2026-000023_application_note_01.txt,text/plain,128,8f08a15d593ca77d5a0f8eb5b62ded1f4fe968f388db57e703424d566afa8f11,bmc-lic-12
f1423548-79e9-46ec-a750-675733ec7bd9,license,0b2e1a3f-fb97-428c-bc70-ce5f64885b59,01188344-70c4-42d2-95ed-e44499301b02,0b2e1a3f-fb97-428c-bc70-ce5f64885b59,bmc-trd-2026-000024_application_note_01.txt,text/plain,125,974ef3b149ab0ae0e454fa3aeefd0a4c491c30b4d58dc26cfed16fc3c085619f,bmc-lic-24
359ecc6d-6fc4-4a14-b583-f35f8e02e24f,license,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,43f0de46-032f-4bd8-987f-c55c0d452f9a,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,pmc-hlt-2026-000025_application_note_01.txt,text/plain,133,0a5c93705c68821f9cafb2787766b8067560b83b5696756136735d5cf96b2aca,pmc-lic-11
1be074c2-11a3-4e1c-8b1e-dd1ccaaee99c,license,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,43f0de46-032f-4bd8-987f-c55c0d452f9a,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,pmc-hlt-2026-000025_ownership_note_02.txt,text/plain,131,7f9f3722f34412d235f6109abfa4c61c6b21cee918968ccb28677f988953b3d0,pmc-lic-11
ad2ac7c6-e90b-40a4-854c-5c5f9727218b,license,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,43f0de46-032f-4bd8-987f-c55c0d452f9a,90f2da7f-478d-4b4e-8126-dd3f5a7386cb,pmc-hlt-2026-000025_site_photo_note_03.txt,text/plain,132,e3e883e2a0d54c97fc379c8a3759937925a22fe8f9aff0e3c56d91dbdc530157,pmc-lic-11
dc3f877c-930b-4187-afbb-4cadfdac0591,license,a259194e-547e-4f1e-be68-1ec606e4b8e4,74d95b5b-da63-4d7c-833a-9d1395036f75,a259194e-547e-4f1e-be68-1ec606e4b8e4,bmc-sto-2026-000026_application_note_01.txt,text/plain,125,1e1767fdc69cf8e0b7cd75c275182ce3e544c627af672be3fef961a282b9158f,bmc-lic-18
c0779629-08ef-4e4a-92bd-d80d67b190e7,license,97b8a65d-e9de-46fe-99e7-0dcddbf8c52b,4ef93bdf-c151-4b67-8247-eb299ef50c74,97b8a65d-e9de-46fe-99e7-0dcddbf8c52b,bmc-trd-2026-000027_application_note_01.txt,text/plain,125,594e7dd786d1b37c1e152b8a52ea2173ee9221d68fd588bf7bb3dae5b848027a,bmc-lic-19
dd671603-2cdb-48d7-9a9f-60445f72b7bc,license,c41bae06-2fae-4786-b6e2-226478f66ce2,ea28bd94-663e-4043-911f-6cc1a917ae27,c41bae06-2fae-4786-b6e2-226478f66ce2,pmc-occ-2026-000028_application_note_01.txt,text/plain,125,785cf06ebbc0afeb97971b0f5bf72a15ae80d60040b62365e7c71f3022d609af,pmc-lic-03
066a39ed-9e3a-4a30-8ebb-d2d0ed24d51e,license,c41bae06-2fae-4786-b6e2-226478f66ce2,ea28bd94-663e-4043-911f-6cc1a917ae27,c41bae06-2fae-4786-b6e2-226478f66ce2,pmc-occ-2026-000028_ownership_note_02.txt,text/plain,123,3ce99ec16948bdb77d73e55568f4c04b6ddc72728b310edba866f378927cf7d3,pmc-lic-03
ee29323f-274f-4f71-b9f9-4f2e8a038142,license,676ccb33-d077-4734-9fdd-9aba97e27b98,a316ebca-b0bd-4e19-b340-0876d4312481,676ccb33-d077-4734-9fdd-9aba97e27b98,pmc-occ-2026-000029_application_note_01.txt,text/plain,139,1d182b91ce0dd716b561564f95d2e254b70bb6fe1edc1f4a1ca3a2ff073ca24d,pmc-lic-01
8a25f321-e876-44f6-b7fe-e881da879817,license,5f06dc3f-5296-4c84-9e6c-b0364f61c4a9,f29cc210-fd91-4692-9694-73f26ea9dc7a,5f06dc3f-5296-4c84-9e6c-b0364f61c4a9,bmc-sto-2026-000030_application_note_01.txt,text/plain,127,048e8182a030933ebd0f9e6a6ef2fa5ef386540c5a969e6b9e5214fb3b876d11,bmc-lic-14
6fe01f90-bd5e-475a-976e-794a58177a02,license,31dfb91a-4040-46e5-9ffa-4ac5ae2f0d99,c00941c3-39b2-4dd9-83aa-215bbf8af77a,31dfb91a-4040-46e5-9ffa-4ac5ae2f0d99,bmc-hlt-2026-000031_application_note_01.txt,text/plain,131,949123e853b00f51437d604f8c4e586cb551ec15b17a81728985744a276d5435,bmc-lic-10
b1efd903-01d3-4274-9752-f0e62da18dd0,license,31dfb91a-4040-46e5-9ffa-4ac5ae2f0d99,c00941c3-39b2-4dd9-83aa-215bbf8af77a,31dfb91a-4040-46e5-9ffa-4ac5ae2f0d99,bmc-hlt-2026-000031_ownership_note_02.txt,text/plain,129,3213a11d001f08ae1a81bfe214b04acae31574940de2e2b380ca5eeb154773da,bmc-lic-10
b062c009-ade9-41a0-ad06-abc18ae02b9b,license,8d347dae-b69f-4991-930e-6caf28a6c902,2cec13bf-2d83-4a76-803b-e1a087845c61,8d347dae-b69f-4991-930e-6caf28a6c902,bmc-hlt-2026-000032_application_note_01.txt,text/plain,128,09f923d8c4a8d3c976770138003c822a8394ab5d3a90c954b960d01a6048244b,bmc-lic-03
0d50fb08-17af-452f-bba6-911289cbbcd5,license,8d347dae-b69f-4991-930e-6caf28a6c902,2cec13bf-2d83-4a76-803b-e1a087845c61,8d347dae-b69f-4991-930e-6caf28a6c902,bmc-hlt-2026-000032_ownership_note_02.txt,text/plain,126,6c81d5fb63a3f5b701c6fb1d948f63c00e25c7fe6ff4ea6be3a47ade3e2d5c19,bmc-lic-03
cecf199e-c091-4682-a366-a8746d94d1fd,license,28ac8a10-0902-4138-ab8c-904de344cb95,49cdf450-497f-4f93-85b2-b0c6b57c5257,28ac8a10-0902-4138-ab8c-904de344cb95,pmc-trd-2026-000033_application_note_01.txt,text/plain,134,b74f17063c78f29cab1af53c4e4c230975c9f000911bf29f2914317a8c500a18,pmc-lic-11
beef1ef3-0f2f-4899-826d-1d7ae45d184a,license,28ac8a10-0902-4138-ab8c-904de344cb95,49cdf450-497f-4f93-85b2-b0c6b57c5257,28ac8a10-0902-4138-ab8c-904de344cb95,pmc-trd-2026-000033_ownership_note_02.txt,text/plain,132,c66e686084cdedd9cf7cafb986088996d9fdcaac982ceead73be347635dc3299,pmc-lic-11
6a6f7af9-95c3-48f1-b93d-8d53fa29ca5c,license,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,1d3521c8-ed38-4494-9844-cf00078d3003,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,pmc-hlt-2026-000034_application_note_01.txt,text/plain,128,2c603bbd8c33071780e1ce1b27b90958f10220fc6933b2055c50397f4a48f854,pmc-lic-04
25a9620f-ab4c-472d-801c-ee99b42d9475,license,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,1d3521c8-ed38-4494-9844-cf00078d3003,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,pmc-hlt-2026-000034_ownership_note_02.txt,text/plain,126,5a26a6adc9d1626389058ef7d2f20244b0eb0a2f4c1da12461413b1973621149,pmc-lic-04
3a715825-403b-47bd-a606-c12701bfbce7,license,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,1d3521c8-ed38-4494-9844-cf00078d3003,863c7a8f-9e62-409b-9c8d-4fbd4223a3c8,pmc-hlt-2026-000034_site_photo_note_03.txt,text/plain,127,771cb0f59d1d15d8e255a318c8796bd7f212fbf3d22f64a5fc1d1ad14b2257a4,pmc-lic-04
eccac2f4-2816-4fa9-9b5c-75c24fce9ae7,license,5cae8f06-976c-44f7-9e1a-f7b1454720ba,9d17efca-102e-406a-bb64-a248f932e309,5cae8f06-976c-44f7-9e1a-f7b1454720ba,bmc-trd-2026-000035_application_note_01.txt,text/plain,127,7474ab4212aff5831db9a848bd0dc49567d21d83adeba0c71999a62f3e0cee3e,bmc-lic-19
d3f98e17-9c0a-4c2f-8d62-eb089c3e60c2,license,5cae8f06-976c-44f7-9e1a-f7b1454720ba,9d17efca-102e-406a-bb64-a248f932e309,5cae8f06-976c-44f7-9e1a-f7b1454720ba,bmc-trd-2026-000035_ownership_note_02.txt,text/plain,125,f0edfabeb33697c0bd3a8544db0ff25d17e7a6b3d40927434f62c4ed0369382f,bmc-lic-19
411b4da8-e5ac-4b4d-bc45-f30d729e1369,license,5cae8f06-976c-44f7-9e1a-f7b1454720ba,9d17efca-102e-406a-bb64-a248f932e309,5cae8f06-976c-44f7-9e1a-f7b1454720ba,bmc-trd-2026-000035_site_photo_note_03.txt,text/plain,126,77729f3f68db45485d7d5347ee6161931c5d38898f00615ac40c5f8cb7e89a76,bmc-lic-19
ec93fa66-82b9-4caa-b1aa-b3b074b2e315,license,1349961d-650a-41d1-8f73-0a3c66712b79,e44673dc-0d4f-43e5-92f2-69edd77f4aeb,1349961d-650a-41d1-8f73-0a3c66712b79,pmc-trd-2026-000036_application_note_01.txt,text/plain,134,e771cc85daab2aed61ce3bb91c202c89ff669059c9c670cb3d73be82a7004368,pmc-lic-06
661e93ba-bfa2-451d-83cd-efafce781044,license,1349961d-650a-41d1-8f73-0a3c66712b79,e44673dc-0d4f-43e5-92f2-69edd77f4aeb,1349961d-650a-41d1-8f73-0a3c66712b79,pmc-trd-2026-000036_ownership_note_02.txt,text/plain,132,657272ea9e0e86045eda9764d31a57b479007a8bb52a5b80ec7cd96831baf46b,pmc-lic-06
84b2efd4-42bb-427a-b5a3-c5fd007ee46a,license,1349961d-650a-41d1-8f73-0a3c66712b79,e44673dc-0d4f-43e5-92f2-69edd77f4aeb,1349961d-650a-41d1-8f73-0a3c66712b79,pmc-trd-2026-000036_site_photo_note_03.txt,text/plain,133,21fdc30463988d90ffe75c1b05aee87ab80efaa3538f03e5cb25434791f697fc,pmc-lic-06
